"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
0.00399385925292518,0.00429405675141352,0.00549824088273595,0.00478488681429557,0.00465078025861336,0.00529675936298877,0.00295457067245181,0.00303820412647995,0.00386666794548802,0.00339366478499793,0.00285838252713176,0.00342134085589586,0.00315949883008585,0.00285059864280229,0.00389256202889602,0.00357233373123809,0.00283610506874029,0.00320139258580739,0.00469999983249036,0.00392065292103618,0.004596510334567,0.00484506292750076,0.0048415667883353,0.00470316995989531,0.00286798582769975,0.00326006947072304,0.00367963156121529,0.00291754470792884,0.00335158671232867,0.00350924880145037,0.00268468221474986,0.00247300115055236,0.00285563938857568,0.00241278080435018,0.00244898525214356,0.0028742147405751,0.00333003788611033,0.0030828433009099,0.00324292412182928,0.00356826708955751,0.00364561611399895,0.00352878120727543,0.00310167465190256,0.00293037057733252,0.00313952954470112,0.00319343125972141,0.00263569355354692,0.00324141270106558,0.00248354154251092,0.00226408237008267,0.00242458243881038,0.00262102120196157,0.00228583444647554,0.00223779534813142
0.00281199018355192,0.00269669210986263,0.00340644681403863,0.00347371499797424,0.00331714635022893,0.00317393984582209,0.0030982916719995,0.00301158093901715,0.00407412544774002,0.00343899969819338,0.00300715535266214,0.00330801696708215,0.00292081219318369,0.00265533536027312,0.00330181298271608,0.00313923536981084,0.00283908425153142,0.00276462851747721,0.00265823851812107,0.00285840761023569,0.00349640389770419,0.00285763412402141,0.00343637312233559,0.00345653027713241,0.0027315375755616,0.00240923362437364,0.00265353530988573,0.00234402053430404,0.00261630377904204,0.00266270293979056,0.00271281723176349,0.00225503417585995,0.00254610728728383,0.00258849195103457,0.00269081443863381,0.00217206295120178,0.00278272478579786,0.00273169581622724,0.00286908463422933,0.00308837077143107,0.00313051100745806,0.00299296361738074,0.00245210299947804,0.00218144253613328,0.00238870577427936,0.00254848660145263,0.00235344045007649,0.00227782761550121,0.00271427399153593,0.00260313918201793,0.00268866108072265,0.00298884940789761,0.00274778535624692,0.00300764402985323
0.00304240480090278,0.00276355939108038,0.0038637358178044,0.00352599621981968,0.00334871912329612,0.0032807047858534,0.00292219065308497,0.00252686481842456,0.00328826286716618,0.00296933900411501,0.00273036223324287,0.00261602194613571,0.00287768720564232,0.0023285870527425,0.00365831192627297,0.00321624551463002,0.0025625880553051,0.00308118385931225,0.00263187496848529,0.00233235249405661,0.0024587851456381,0.00225632673018346,0.00311680618284745,0.00253345936593816,0.00271683636256789,0.00241880162188474,0.00289465471669532,0.0027822206931822,0.00298183623826327,0.00239951487949285,0.00458017353249719,0.00285752686606613,0.00383264464260553,0.00429259304300754,0.00287356225793161,0.00402357676895401,0.0023550525925431,0.0021770253660174,0.00226819007134445,0.00255571691900442,0.00292887545526115,0.00219295195166708,0.00293948192838365,0.00269235119313863,0.00302539840488788,0.00301833930525806,0.00282139854526521,0.00337051040783619,0.0038192535370663,0.00315068366179623,0.0040675316071144,0.00409263053833229,0.00293699283677979,0.00386000856371009
0.00314402912536289,0.00240588320942663,0.00314951314633208,0.00328593933213511,0.00328892082371633,0.00264595874179612,0.00278902949826455,0.00250146239799694,0.0038868723158283,0.00324770944018963,0.00258755652862592,0.00328650693234426,0.00387803059155235,0.0036700808979843,0.00425258972690061,0.00456295026052362,0.0037319338304885,0.00412226429531149,0.00309448403896534,0.00249715207559077,0.00330155286790467,0.00312758775787388,0.0037118042879775,0.00271324225333682,0.00450652071871425,0.0031467104165699,0.00358421141171236,0.00410286250998776,0.00267227302360598,0.00390826916978215,0.00397266065823481,0.00322283765754771,0.00352296953988492,0.00417705687808442,0.00358029542847845,0.00369422976250534,0.00318921646929296,0.00268399984650917,0.0031798148346397,0.00326103420420096,0.00322092398699916,0.00369778283388193,0.00376656559320127,0.00314444926929924,0.00420046007848087,0.00387898083145567,0.00329946609518566,0.00362575596189038,0.00365476341046279,0.00362729464557353,0.00319871833237272,0.00430245255937831,0.00343495257032314,0.00358198608624915
0.00279770432583201,0.00255632240764961,0.00380312005903283,0.00361157951047674,0.00336214724011441,0.00354456739511738,0.0038409774574169,0.0038062149402961,0.00408578024883727,0.00456441710659151,0.00358626169631172,0.00399544524401846,0.00380161687594153,0.00404373250987682,0.00465267992232406,0.00427207472982887,0.00437604213908037,0.00428222188194225,0.00398792323412311,0.00290368440476964,0.00314192739266131,0.00380750509589199,0.00317209324050766,0.00381977181924584,0.00404880408150597,0.00351789748431796,0.0036535388752417,0.00444635886203658,0.00373769556772304,0.00388833518552294,0.0036554839355253,0.00389682191790821,0.00449812823973404,0.00362073883106964,0.00401775306886664,0.00415262634916115,0.00338551336832413,0.0031270486518268,0.00362855788140877,0.00389497679597926,0.00398400188464779,0.00345055620804787,0.00395033779681553,0.00384494680025284,0.00364262278549629,0.00453554199272657,0.00353736714299942,0.00376663361455608,0.00360529802384192,0.00395347550537074,0.00361715872701057,0.00324195805476415,0.00391522884317622,0.00366713237270912
0.00357357989138186,0.0034720012418657,0.00376802205455683,0.00454695025794647,0.00414479365136073,0.00376817496216323,0.00391782008655855,0.00425900815065403,0.00492311686134244,0.00425067763956206,0.00452544471068867,0.00456377264843165,0.00297706572010848,0.00320097395751281,0.00437359131380341,0.00345824691368085,0.00308327585369203,0.00398441518999715,0.00365532391481747,0.00369813647299745,0.00352511929231035,0.00409850420336496,0.00434402793678717,0.00386731098625688,0.00383251979904948,0.00408193565145751,0.00493595381991857,0.00366505455991202,0.00416054016270862,0.0042986122723682,0.00294211062599411,0.00311551507600994,0.00269673500757562,0.00299139334779764,0.00281643421579677,0.00309452087918997,0.00402002533942099,0.00431567361796193,0.00375119294420425,0.00441943305583975,0.00483291986791502,0.00374394174886201,0.00354343062129692,0.00359233766866178,0.00346672284070032,0.0031846029441271,0.00372432991783318,0.00370926013248598,0.00291922252065751,0.00309354276154997,0.00310170421596544,0.00265448870393946,0.00298151437035005,0.00278113775269535
0.00377832890325403,0.00442155447542784,0.00497978350381092,0.00431684004184982,0.00494463943310137,0.00481231299417097,0.00300017110172222,0.00340638823964852,0.0045941380505683,0.00339179557942896,0.00340233318759348,0.00405454324659852,0.00552946996578142,0.00633717869854515,0.00652273470575793,0.00652139902527726,0.0067455675386789,0.00621986450975982,0.00357535096699181,0.00358314149482999,0.00453791281555921,0.00361246251903634,0.00418121890268513,0.00419093934266203,0.00286172379087691,0.00306306638301854,0.00257887019324441,0.0028465943468405,0.00288789337981224,0.00301795618307165,0.00437254209659421,0.0059875269046624,0.00593729896003771,0.00468179303516342,0.00655256480544627,0.00536229863420427,0.00356936955263116,0.00347504755428648,0.00337300379427974,0.0032097547910321,0.00425963058107303,0.00353919398496018,0.0025071052145562,0.00295974116368869,0.00285571552935813,0.00239189201871416,0.00284015988364035,0.00274377777153842,0.00468458527881369,0.0054882417724341,0.00510780791572208,0.00453218698740309,0.00591846643092496,0.00620595519825252
0.00306969503695265,0.00356110778750853,0.00464005002818179,0.00335340692329594,0.00465237463241749,0.00415470982703382,0.00608499276395951,0.00689691479665522,0.00664159712270752,0.00725551815534188,0.00688492456417407,0.00641335570652727,0.0067432499393581,0.00790684444005776,0.0070877381828319,0.00710815285914459,0.00756016576508613,0.00653649121436553,0.00267782855745353,0.00291813832107279,0.00262355420146039,0.00276789150450799,0.00375152472302796,0.00283108142072781,0.00538834049202904,0.00626617701591924,0.00651617308238862,0.00551891612647343,0.00738053335063668,0.00594356720456198,0.00609015716845784,0.00804853809097174,0.00670486112762981,0.00706696330200559,0.00695506234628803,0.00734444449223576,0.00218033617233961,0.00287208115479538,0.00259854639690425,0.00224446794198182,0.00328482939409162,0.00279050615342493,0.00561329410872877,0.00631244789981849,0.00605490280585487,0.00539492420081039,0.00673802948587411,0.00697141214559259,0.0083312170207594,0.00664569532939828,0.00743096967889762,0.00850303168333976,0.00696447337920908,0.00706496244353648
0.00630286875672887,0.00740954951844171,0.00621946926701435,0.0080089551434598,0.00720106374720726,0.00618426798035974,0.00701033820206319,0.00699964066450747,0.00758672293153169,0.00699406712499037,0.00741623827189149,0.00675338678374989,0.00684705911613995,0.00609748446003608,0.00762145753644006,0.00724964785583032,0.00655466565519657,0.00639371981271683,0.00576511599754104,0.00640835111798929,0.00672903226352362,0.00608011737057081,0.00805677361804182,0.00657003417673924,0.00591095701865087,0.00858949232499827,0.0067927442123926,0.00671177565303693,0.00706220798624301,0.00746119040692123,0.00635810541668462,0.0063115726859431,0.00603209610940494,0.0067853970920421,0.00630720224529019,0.00687692355137278,0.00644000770588892,0.00671468116622993,0.00645063114188243,0.00606926621089455,0.00766394660784901,0.00685333858049593,0.00786117935363095,0.00732434428468323,0.007003685943343,0.00858258113635027,0.00719682375571627,0.00694307117816375,0.00670171173700094,0.00667453434538222,0.00679947795056503,0.00695423662873735,0.00658731553798341,0.00770541562038275
0.0070907719389521,0.00657853296996238,0.00759203399058426,0.00742627390235105,0.00770608015487302,0.00674346881264834,0.0065299268354853,0.00613915196916654,0.007527118349449,0.00664214680438711,0.00652573787273008,0.00611846284013646,0.00625187510541056,0.00628060308792278,0.0063236261192025,0.00705075248087947,0.00603787358036771,0.00623235337553906,0.00585515725221441,0.00773922297283502,0.00660055508736903,0.0067433140635012,0.00757529586055202,0.00757563540232906,0.00624552444230972,0.00654313577393339,0.00596322316222955,0.00657398810179427,0.00681055361767762,0.00656849454291628,0.00667947220563512,0.00594848142812451,0.00560491130212563,0.00635436497860506,0.00592284736026944,0.00624304405210732,0.00774460505730821,0.00742696186905037,0.00675770386552419,0.00864317362532507,0.00812858599546653,0.00728634749666572,0.00635352239111674,0.00626144016342027,0.00668700923804232,0.00707081096977326,0.00628909548829198,0.00744514790481654,0.00821301860835704,0.00735190526748445,0.00659280471183805,0.0083694878292074,0.00668708396837174,0.00664602628439949
0.00486135783320236,0.00484315279426877,0.00473954707843667,0.00629531199922587,0.00496038773766155,0.00509476847038855,0.00637496910599988,0.00465726358048442,0.00655154415529034,0.00578682949018449,0.00530450724398042,0.00518702689521488,0.00446192330786405,0.00384027537855705,0.00497970559633923,0.00443163042265221,0.00430076362338789,0.00419629710750379,0.0052199809044967,0.00403381316145614,0.00464657330991719,0.00562713333889363,0.00465423134203997,0.00507677250289014,0.00475402098506142,0.00450826491595956,0.00497090338644697,0.00488426175084532,0.0041930315984484,0.00505687280875432,0.00431726856005228,0.00388192241577068,0.00390179023875403,0.00425308323542782,0.00380868085916078,0.00398293193512198,0.00578747557144301,0.00488306426780963,0.00584351461476374,0.0057434620325974,0.00570377001917168,0.00610618227627027,0.00457865933758562,0.00488531555246787,0.0047034836884664,0.00479623419311613,0.00463425933871665,0.00465216850693015,0.00439094708018415,0.00497738945134635,0.00475101991580272,0.00455716770635655,0.00473843829952406,0.00447112652423534
0.00600026598052345,0.00444851305614626,0.00611739297879033,0.00567356823208563,0.00533559396875837,0.00529857775256942,0.00439170790280488,0.00389790354550952,0.00495045177267132,0.00440040599124785,0.00429780031272093,0.00420287593711232,0.00374173500250857,0.00401924742756709,0.0047338477481625,0.00426775718493741,0.00403312039173689,0.00447423965209762,0.00406883334969332,0.00470067998610847,0.00462898652442405,0.00441547923845132,0.00473154049786844,0.00466350182430666,0.0042601455920525,0.00381790561299462,0.00404259203061185,0.00429193163821116,0.0039254600340708,0.00419736619767335,0.00390290366119884,0.00389804561132316,0.0041385666399877,0.0042643558108894,0.00386193804424369,0.00394594783956543,0.00456979195347701,0.00473137082038648,0.00451248254562089,0.00521558681149918,0.00502969378862819,0.00464890880125552,0.00449803795276082,0.00478311441592773,0.00475038675112451,0.00433887705113736,0.00475183998853411,0.00449520019440867,0.00517474294984856,0.00512177366031078,0.0054828615336422,0.00480629461515289,0.00516962787565824,0.00528483020072069
0.00427755311072971,0.00391349790108855,0.00507983076556736,0.00431733884066218,0.00471568111499042,0.00446565218460132,0.0041315774336077,0.00410266880317701,0.00452747113863491,0.00488874131563552,0.00408308911169932,0.00442598297883253,0.00438833320397285,0.00477075356475304,0.00516874133316405,0.00476165524003573,0.00484698390620231,0.00449925987914428,0.00429150330167039,0.00363643108570522,0.00374812243487638,0.00433155576733325,0.00429989870713744,0.00396733074598803,0.00404321633979014,0.00396078108537239,0.00441093682589045,0.00455371153151588,0.00389332375713864,0.00422437338922707,0.00402937478662953,0.00477777396745575,0.00520567763603543,0.00449472511488272,0.00447623835032244,0.00511974033988848,0.00437486153903482,0.00468313776798443,0.00466654433431788,0.00434616157869827,0.00537324554628849,0.00468034051983363,0.00523978098634679,0.00502612672862664,0.00544444139426341,0.00499129675932806,0.00513878353492084,0.00531526841357926,0.00481176637528943,0.00483960881738463,0.00533901782241557,0.00524222031039639,0.00491281597850165,0.00514546215051649
0.00407940500799749,0.00437323399779724,0.00455685163831458,0.0050810949183564,0.00511873836385795,0.00464397597181091,0.00439772906856082,0.00454693694955154,0.00496633788944833,0.00454451170584117,0.0045027467276922,0.00422593269562928,0.00402676859006006,0.00459384359536491,0.00457919472697486,0.00535287526155468,0.00435879847067814,0.00423514407489594,0.00398827265497589,0.0037322840322294,0.00466265482933808,0.00456010758047735,0.00463403715492223,0.00433385073979154,0.00403287016131149,0.00497175659670032,0.0049947672011815,0.0044456016164803,0.00480005493011047,0.00512841461522235,0.00513729343792448,0.0051612950908386,0.00457980461016036,0.00494884589795054,0.00499841694582361,0.00478686047784095,0.00494556977053116,0.00496314971651868,0.00512409395915732,0.00519915840272969,0.00558387323038355,0.00563804165992523,0.00512083988642014,0.00502373062686695,0.00563017000646925,0.00539602760943751,0.00510668691622764,0.0050635515727199,0.00499802777470438,0.00479305958218569,0.00463294407983228,0.00490241662335725,0.00453193270964221,0.00504105860812896
0.00422788890370304,0.00422214755239864,0.00467289806635887,0.00481297258651773,0.00479640352809983,0.00433538542426516,0.00372830858933628,0.00445188869173478,0.0047731830225233,0.0050716963694073,0.00435165515368716,0.00435789241895948,0.00492248639387888,0.004482558367926,0.00560830782984959,0.00553107770368083,0.00461870679048073,0.00503203080160352,0.00424394590890473,0.00492533109999294,0.00485376018422997,0.00435590741169374,0.00583586749115855,0.00493129834277039,0.00522344124184705,0.00507346670065568,0.00447026447055163,0.00511160300218537,0.00466138294754208,0.00476886372062444,0.00480581679261669,0.00489657464660994,0.00466782114027355,0.00446792771045525,0.00491167480600811,0.00484332619391323,0.0051522086373143,0.00472901115515939,0.00517387334624549,0.0055497304366632,0.00577942763097337,0.00500999729164565,0.00524291928287953,0.00464702761132323,0.00487337214750837,0.00502192689202385,0.0042932342365806,0.00512244158102431,0.00462326972835663,0.0048913772352922,0.00500820764749814,0.00510240457598153,0.0049574155872265,0.00477628676625531
0.00361882445817714,0.00439571872453814,0.00500274961165544,0.00500683317615788,0.00504344835915714,0.00465176941093893,0.00498668110839411,0.00464251708058968,0.0055819836116832,0.00545917446978614,0.00448289045448769,0.00518521907918171,0.0038371344507091,0.0034911093256623,0.00470813142954909,0.00455302077142609,0.00363275199657702,0.00444135848338671,0.00505806974025626,0.00499493779106071,0.00437517983113432,0.0049583868701064,0.00527466188718438,0.00484686577468506,0.00474903561519149,0.00462138644229068,0.00452308946900751,0.00444969976077815,0.00475533039147694,0.00458986704894122,0.00422119177648323,0.0042199272187239,0.00462596695937857,0.00470860794117098,0.00418209083729941,0.00440552531783964,0.0050991837267129,0.00414355970550877,0.0046261762193555,0.00507821219833925,0.00480437544068405,0.00478337544046941,0.00453517708686505,0.00518914477767095,0.00502680830659296,0.00505972174027651,0.00521373247976674,0.00495410047990238,0.00490097512703053,0.00488777623141208,0.00509363974510191,0.00471794183109507,0.00451862815097563,0.0058773629339283
0.0046609310404191,0.00429678677017304,0.00538702368085445,0.00509988856719043,0.00500623102649033,0.00497352919077557,0.00396932547752756,0.00361639663702451,0.00465540570658038,0.00462261362652078,0.00373493493798247,0.00469738308774529,0.00421117953909948,0.00404901118826351,0.00470290321360463,0.00455733599761702,0.00336198040715591,0.00434775084491866,0.0045367607666546,0.00455522286507593,0.00459891946167502,0.00426273033331591,0.00529419518811345,0.00457469553365953,0.00441756912953087,0.00428358083674316,0.00488194578519556,0.00491842172171641,0.00410655166314837,0.00453840795122817,0.00399493230503356,0.00336945007003531,0.0039648727146693,0.00429001330982875,0.00336310291293925,0.00378815504581787,0.00473302803320148,0.00512776670732601,0.00500405538463684,0.00507260756029973,0.00555490313979102,0.00533417621409594,0.00475112361895302,0.00476187542396818,0.00473229143382045,0.00468677822551263,0.00463782290346603,0.00536153012789649,0.00349954540989852,0.00299817000131943,0.00352166012707354,0.00354099200470599,0.00300894001729651,0.00347649921694729
0.00403361493333579,0.00390326123549417,0.00472354192903557,0.00485989716573287,0.00440246867117419,0.00490068637732424,0.00400724299493239,0.00389296430049025,0.00430029028178328,0.00441456943918535,0.00320953029520176,0.00419538459037795,0.0033623420673996,0.00271531763938414,0.00402049965935409,0.00358036898994739,0.00280337273750043,0.00339464757305064,0.00426367914860853,0.00373304845519397,0.00467331613604023,0.00474963836393638,0.00425033427460477,0.0045060018163464,0.00405554445792789,0.00354552315996552,0.00402572577249158,0.00451437612794443,0.00325096770694528,0.00381893034436312,0.00303443450341489,0.00284858539781293,0.00322073176670668,0.00315633544990171,0.00283814448697242,0.00331674003280113,0.00436754240310179,0.00433566477416866,0.00454810473819013,0.00431123047712077,0.00502371870142549,0.00501590319620737,0.00368391229184167,0.00296464803056566,0.003552701953356,0.00344212634977045,0.00293363822803824,0.00353259791397144,0.00344982936154974,0.00281175861908691,0.00302949912832653,0.00324688379745393,0.00305451471233244,0.00320397177759877
